"Hiển thị trên sổ","Ngày chứng từ (*)","Ngày hạch toán (*)","Số chứng từ (*)","Diễn giải","Hạn thanh toán","Diễn giải (Hạch toán)","TK Nợ (*)","TK Có (*)","Số tiền","Đối tượng Nợ","Đối tượng Có","TK ngân hàng","Khoản mục CP","Đơn vị","Đối tượng THCP","Công trình","Hợp đồng bán","CP không hợp lý","Mã thống kê"
,07-24-2021,07-24-2021,DT711380,"Doanh thu lớp học",,,3387,5111,136000,KH05627,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711381,"Doanh thu lớp học",,,3387,5111,136000,KH05634,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711382,"Doanh thu lớp học",,,3387,5111,136000,KH05725,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711383,"Doanh thu lớp học",,,3387,5111,136000,KH05731,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711384,"Doanh thu lớp học",,,3387,5111,136000,KH05763,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711385,"Doanh thu lớp học",,,3387,5111,136000,KH05830,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711386,"Doanh thu lớp học",,,3387,5111,136000,KH05837,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711387,"Doanh thu lớp học",,,3387,5111,136000,KH05838,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711388,"Doanh thu lớp học",,,3387,5111,136000,KH05914,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711389,"Doanh thu lớp học",,,3387,5111,136000,KH05988,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711390,"Doanh thu lớp học",,,3387,5111,136000,KH05998,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711391,"Doanh thu lớp học",,,3387,5111,136000,KH06001,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711392,"Doanh thu lớp học",,,3387,5111,136000,KH06109,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711393,"Doanh thu lớp học",,,3387,5111,136000,KH06170,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711394,"Doanh thu lớp học",,,3387,5111,136000,KH06193,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711395,"Doanh thu lớp học",,,3387,5111,136000,KH06198,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711396,"Doanh thu lớp học",,,3387,5111,136000,KH06638,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711397,"Doanh thu lớp học",,,3387,5111,296000,KH03936,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711398,"Doanh thu lớp học",,,3387,5111,136000,KH04707,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711399,"Doanh thu lớp học",,,3387,5111,136000,KH05372,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711400,"Doanh thu lớp học",,,3387,5111,136000,KH05373,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711401,"Doanh thu lớp học",,,3387,5111,136000,KH05622,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711402,"Doanh thu lớp học",,,3387,5111,136000,KH05626,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711403,"Doanh thu lớp học",,,3387,5111,136000,KH05627,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711404,"Doanh thu lớp học",,,3387,5111,136000,KH05634,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711405,"Doanh thu lớp học",,,3387,5111,136000,KH05725,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711406,"Doanh thu lớp học",,,3387,5111,136000,KH05731,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711407,"Doanh thu lớp học",,,3387,5111,136000,KH05763,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711408,"Doanh thu lớp học",,,3387,5111,136000,KH05830,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711409,"Doanh thu lớp học",,,3387,5111,136000,KH05837,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711410,"Doanh thu lớp học",,,3387,5111,136000,KH05838,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711411,"Doanh thu lớp học",,,3387,5111,136000,KH05914,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711412,"Doanh thu lớp học",,,3387,5111,136000,KH05988,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711413,"Doanh thu lớp học",,,3387,5111,136000,KH05998,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711414,"Doanh thu lớp học",,,3387,5111,136000,KH06001,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711415,"Doanh thu lớp học",,,3387,5111,136000,KH06109,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711416,"Doanh thu lớp học",,,3387,5111,136000,KH06170,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711417,"Doanh thu lớp học",,,3387,5111,136000,KH06193,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711418,"Doanh thu lớp học",,,3387,5111,136000,KH06198,,,,,,,,,TC5.7
,07-24-2021,07-24-2021,DT711419,"Doanh thu lớp học",,,3387,5111,136000,KH06638,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711420,"Doanh thu lớp học",,,3387,5111,136000,KH04707,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711421,"Doanh thu lớp học",,,3387,5111,136000,KH05372,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711422,"Doanh thu lớp học",,,3387,5111,136000,KH05373,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711423,"Doanh thu lớp học",,,3387,5111,136000,KH05622,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711424,"Doanh thu lớp học",,,3387,5111,136000,KH05626,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711425,"Doanh thu lớp học",,,3387,5111,136000,KH05627,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711426,"Doanh thu lớp học",,,3387,5111,136000,KH05634,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711427,"Doanh thu lớp học",,,3387,5111,136000,KH05725,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711428,"Doanh thu lớp học",,,3387,5111,136000,KH05763,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711429,"Doanh thu lớp học",,,3387,5111,136000,KH05830,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711430,"Doanh thu lớp học",,,3387,5111,136000,KH05837,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711431,"Doanh thu lớp học",,,3387,5111,136000,KH05838,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711432,"Doanh thu lớp học",,,3387,5111,136000,KH05914,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711433,"Doanh thu lớp học",,,3387,5111,136000,KH05988,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711434,"Doanh thu lớp học",,,3387,5111,136000,KH05998,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711435,"Doanh thu lớp học",,,3387,5111,136000,KH06001,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711436,"Doanh thu lớp học",,,3387,5111,136000,KH06109,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711437,"Doanh thu lớp học",,,3387,5111,136000,KH06170,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711438,"Doanh thu lớp học",,,3387,5111,136000,KH06193,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711439,"Doanh thu lớp học",,,3387,5111,136000,KH06198,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711440,"Doanh thu lớp học",,,3387,5111,136000,KH06638,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711441,"Doanh thu lớp học",,,3387,5111,136000,KH04707,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711442,"Doanh thu lớp học",,,3387,5111,136000,KH05372,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711443,"Doanh thu lớp học",,,3387,5111,136000,KH05373,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711444,"Doanh thu lớp học",,,3387,5111,136000,KH05622,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711445,"Doanh thu lớp học",,,3387,5111,136000,KH05626,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711446,"Doanh thu lớp học",,,3387,5111,136000,KH05627,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711447,"Doanh thu lớp học",,,3387,5111,136000,KH05634,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711448,"Doanh thu lớp học",,,3387,5111,136000,KH05725,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711449,"Doanh thu lớp học",,,3387,5111,136000,KH05763,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711450,"Doanh thu lớp học",,,3387,5111,136000,KH05830,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711451,"Doanh thu lớp học",,,3387,5111,136000,KH05837,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711452,"Doanh thu lớp học",,,3387,5111,136000,KH05838,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711453,"Doanh thu lớp học",,,3387,5111,136000,KH05914,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711454,"Doanh thu lớp học",,,3387,5111,136000,KH05988,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711455,"Doanh thu lớp học",,,3387,5111,136000,KH05998,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711456,"Doanh thu lớp học",,,3387,5111,136000,KH06001,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711457,"Doanh thu lớp học",,,3387,5111,136000,KH06109,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711458,"Doanh thu lớp học",,,3387,5111,136000,KH06170,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711459,"Doanh thu lớp học",,,3387,5111,136000,KH06193,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711460,"Doanh thu lớp học",,,3387,5111,136000,KH06198,,,,,,,,,TC5.7
,07-31-2021,07-31-2021,DT711461,"Doanh thu lớp học",,,3387,5111,136000,KH06638,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711462,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711463,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711464,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711465,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711466,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711467,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711468,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711469,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711470,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711471,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711472,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711473,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711474,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711475,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711476,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711477,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711478,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711479,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711480,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711481,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711482,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711483,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711484,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711485,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711486,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711487,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711488,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711489,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711490,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711491,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711492,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711493,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711494,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711495,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711496,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-07-2021,08-07-2021,DT711497,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711498,"Doanh thu lớp học",,,3387,5111,128000,KH04067,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711499,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711500,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711501,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711502,"Doanh thu lớp học",,,3387,5111,128000,KH05592,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711503,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711504,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711505,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711506,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711507,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711508,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711509,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711510,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711511,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711512,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711513,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711514,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711515,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711516,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711517,"Doanh thu lớp học",,,3387,5111,128000,KH06439,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711518,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711519,"Doanh thu lớp học",,,3387,5111,128000,KH04067,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711520,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711521,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711522,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711523,"Doanh thu lớp học",,,3387,5111,128000,KH05592,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711524,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711525,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711526,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711527,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711528,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711529,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711530,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711531,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711532,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711533,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711534,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711535,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711536,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711537,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711538,"Doanh thu lớp học",,,3387,5111,128000,KH06439,,,,,,,,,TC5.7
,08-14-2021,08-14-2021,DT711539,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711540,"Doanh thu lớp học",,,3387,5111,128000,KH04067,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711541,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711542,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711543,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711544,"Doanh thu lớp học",,,3387,5111,128000,KH05592,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711545,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711546,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711547,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711548,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711549,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711550,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711551,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711552,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711553,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711554,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711555,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711556,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711557,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711558,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711559,"Doanh thu lớp học",,,3387,5111,128000,KH06439,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711560,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711561,"Doanh thu lớp học",,,3387,5111,128000,KH06885,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711562,"Doanh thu lớp học",,,3387,5111,128000,KH04067,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711563,"Doanh thu lớp học",,,3387,5111,128000,KH04707,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711564,"Doanh thu lớp học",,,3387,5111,128000,KH05372,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711565,"Doanh thu lớp học",,,3387,5111,128000,KH05373,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711566,"Doanh thu lớp học",,,3387,5111,128000,KH05592,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711567,"Doanh thu lớp học",,,3387,5111,128000,KH05622,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711568,"Doanh thu lớp học",,,3387,5111,128000,KH05634,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711569,"Doanh thu lớp học",,,3387,5111,128000,KH05725,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711570,"Doanh thu lớp học",,,3387,5111,128000,KH05763,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711571,"Doanh thu lớp học",,,3387,5111,128000,KH05830,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711572,"Doanh thu lớp học",,,3387,5111,128000,KH05837,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711573,"Doanh thu lớp học",,,3387,5111,128000,KH05914,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711574,"Doanh thu lớp học",,,3387,5111,128000,KH05988,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711575,"Doanh thu lớp học",,,3387,5111,128000,KH05998,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711576,"Doanh thu lớp học",,,3387,5111,128000,KH06001,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711577,"Doanh thu lớp học",,,3387,5111,128000,KH06109,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711578,"Doanh thu lớp học",,,3387,5111,128000,KH06170,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711579,"Doanh thu lớp học",,,3387,5111,128000,KH06193,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711580,"Doanh thu lớp học",,,3387,5111,128000,KH06198,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711581,"Doanh thu lớp học",,,3387,5111,128000,KH06439,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711582,"Doanh thu lớp học",,,3387,5111,128000,KH06638,,,,,,,,,TC5.7
,08-21-2021,08-21-2021,DT711583,"Doanh thu lớp học",,,3387,5111,128000,KH06885,,,,,,,,,TC5.7
,06-17-2021,06-17-2021,DT711584,"Doanh thu lớp học",,,3387,5111,182750,KH05718,,,,,,,,,AC4.1
,06-17-2021,06-17-2021,DT711585,"Doanh thu lớp học",,,3387,5111,182750,KH05863,,,,,,,,,AC4.1
,06-17-2021,06-17-2021,DT711586,"Doanh thu lớp học",,,3387,5111,182750,KH06094,,,,,,,,,AC4.1
,06-24-2021,06-24-2021,DT711587,"Doanh thu lớp học",,,3387,5111,182750,KH05718,,,,,,,,,AC4.1
,06-24-2021,06-24-2021,DT711588,"Doanh thu lớp học",,,3387,5111,182750,KH05863,,,,,,,,,AC4.1
,06-24-2021,06-24-2021,DT711589,"Doanh thu lớp học",,,3387,5111,182750,KH06094,,,,,,,,,AC4.1
,06-24-2021,06-24-2021,DT711590,"Doanh thu lớp học",,,3387,5111,182750,KH06152,,,,,,,,,AC4.1
,06-24-2021,06-24-2021,DT711591,"Doanh thu lớp học",,,3387,5111,182750,KH06277,,,,,,,,,AC4.1
,07-22-2021,07-22-2021,DT711592,"Doanh thu lớp học",,,3387,5111,182750,KH05718,,,,,,,,,AC4.1
,07-22-2021,07-22-2021,DT711593,"Doanh thu lớp học",,,3387,5111,182750,KH05863,,,,,,,,,AC4.1
,07-22-2021,07-22-2021,DT711594,"Doanh thu lớp học",,,3387,5111,182750,KH06094,,,,,,,,,AC4.1
,07-22-2021,07-22-2021,DT711595,"Doanh thu lớp học",,,3387,5111,182750,KH06277,,,,,,,,,AC4.1
,07-22-2021,07-22-2021,DT711596,"Doanh thu lớp học",,,3387,5111,182750,KH06382,,,,,,,,,AC4.1
,07-29-2021,07-29-2021,DT711597,"Doanh thu lớp học",,,3387,5111,182750,KH05718,,,,,,,,,AC4.1
